"STATION","NAME","DATE","AWND","TMAX","TMIN"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-27","7.16","57","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-28","15.88","46","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-29","19.91","45","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-04-30","22.59","38","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-01","17.00","64","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-02","9.40","64","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-03","10.74","64","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-04","10.07","70","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-05","6.04","78","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-06","7.61","83","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-07","15.88","87","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-08","11.86","91","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-09","9.40","78","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-10","11.18","61","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-11","11.18","69","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-12","5.59","74","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-13","15.43","78","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-14","10.74","85","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-15","11.41","88","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-16","9.62","83","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-17","14.76","66","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-18","19.24","55","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-19","17.67","53","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-20","16.33","48","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-21","8.95","70","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-22","12.30","75","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-23","16.11","59","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-24","8.72","66","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-25","11.86","76","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-26","9.84","78","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-27","11.63","75","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-28","13.20","82","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-29","11.18","76","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-30","6.93","80","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-05-31","8.28","77","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-01","10.07","82","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-02","14.32","88","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-03","7.61","87","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-04","5.14","93","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-05","5.59","94","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-06","6.49","79","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-07","6.71","83","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-08","11.18","88","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-09","16.11","90","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-10","18.34","94","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-11","17.00","96","73"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-12","16.33","93","71"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-13","20.58","99","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-14","8.50","87","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-15","6.71","93","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-16","9.40","93","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-17","10.07","80","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-18","10.74","83","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-19","6.71","87","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-20","6.71","95","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-21","15.21","97","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-22","13.20","92","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-23","13.87","77","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-24","8.72","81","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-25","4.70","77","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-26","10.51","79","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-27","15.43","84","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-28","7.38","89","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-29","11.18","87","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-06-30","8.95","79","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-01","10.51","88","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-02","9.62","86","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-03","6.93","85","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-04","8.28","89","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-05","8.72","91","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-06","10.96","102","66"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-07","6.93","82","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-08","7.61","92","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-09","8.50","100","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-10","11.18","92","72"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-11","10.51","97","71"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-12","10.51","86","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-13","6.04","83","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-14","4.70","87","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-15","5.59","91","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-16","5.37","93","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-17","12.30","93","70"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-18","8.50","87","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-19","11.18","96","71"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-20","8.05","91","73"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-21","12.30","99","74"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-22","8.50","91","68"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-23","6.71","90","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-24","10.74","90","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-25","14.54","95","72"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-26","8.95","81","69"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-27","7.38","82","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-28","5.82","82","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-29","5.82","77","67"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-30","8.28","77","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-07-31","8.05","81","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-01","5.82","85","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-02","4.47","81","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-03","12.75","76","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-04","6.71","76","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-05","11.18","75","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-06","4.92","70","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-07","5.82","78","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-08","4.70","80","52"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-09","9.62","79","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-10","5.82","76","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-11","5.59","78","54"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-12","9.84","81","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-13","9.84","81","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-14","8.28","84","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-15","11.63","89","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-16","12.08","81","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-17","8.95","86","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-18","6.26","88","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-19","10.29","87","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-20","9.40","88","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-21","9.17","87","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-22","6.71","77","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-23","10.74","80","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-24","13.20","83","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-25","14.76","85","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-26","8.95","87","65"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-27","8.50","84","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-28","5.82","79","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-29","3.58","78","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-30","6.04","80","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-08-31","6.49","80","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-01","10.29","73","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-02","6.93","87","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-03","10.51","92","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-04","9.84","79","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-05","10.74","72","46"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-06","6.93","73","42"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-07","6.26","82","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-08","7.61","85","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-09","12.30","79","60"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-10","16.11","85","61"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-11","9.40","85","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-12","6.71","86","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-13","8.95","89","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-14","12.75","93","62"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-15","12.53","94","64"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-16","11.63","70","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-17","7.38","68","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-18","5.59","78","59"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-19","15.21","88","63"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-20","7.61","78","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-21","12.75","92","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-22","19.91","96","75"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-23","9.84","90","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-24","11.18","77","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-25","12.30","55","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-26","7.38","65","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-27","3.80","74","45"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-28","4.03","76","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-29","4.03","79","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-09-30","13.42","76","57"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-01","17.22","78","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-02","6.71","71","58"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-03","9.84","67","50"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-04","8.05","67","48"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-05","5.37","64","56"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-06","11.41","62","53"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-07","11.41","75","51"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-08","12.75","72","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-09","18.79","53","38"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-10","6.71","55","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-11","9.40","64","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-12","11.63","71","47"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-13","11.41","68","49"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-14","13.42","60","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-15","8.72","64","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-16","10.74","75","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-17","5.82","80","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-18","9.40","77","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-19","8.05","81","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-20","20.80","76","55"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-21","17.22","69","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-22","9.62","70","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-23","20.36","64","44"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-24","19.91","57","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-25","10.51","77","39"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-26","25.95","59","33"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-27","17.90","37","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-28","7.38","54","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-29","12.08","74","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-30","18.57","48","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-10-31","9.40","31","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-01","9.17","50","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-02","11.18","51","31"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-03","7.16","44","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-04","6.04","54","36"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-05","13.87","46","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-06","6.04","43","21"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-07","6.71","41","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-08","11.18","53","21"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-09","10.51","37","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-10","13.42","37","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-11","4.25","46","37"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-12","5.82","54","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-13","11.63","48","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-14","10.74","52","43"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-15","11.18","55","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-16","14.99","56","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-17","12.30","59","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-18","17.45","49","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-19","10.07","56","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-20","11.18","64","34"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-21","14.32","43","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-22","10.51","52","16"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-23","9.62","72","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-24","16.55","74","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-25","7.38","61","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-26","6.71","67","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-27","9.62","76","40"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-28","16.11","56","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-29","9.62","52","21"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-11-30","9.40","54","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-01","10.07","55","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-02","6.26","57","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-03","10.74","58","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-04","20.58","50","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-05","16.78","46","19"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-06","18.34","41","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-07","10.74","29","8"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-08","13.42","40","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-09","11.18","47","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-10","13.42","63","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-11","19.91","50","30"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-12","8.72","52","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-13","17.67","53","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-14","10.96","38","28"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-15","13.20","50","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-16","11.41","52","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-17","8.95","44","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-18","13.42","57","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-19","9.84","46","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-20","10.96","44","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-21","16.33","40","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-22","9.62","32","14"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-23","9.17","24","14"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-24","11.63","20","1"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-25","8.72","12","2"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-26","4.70","6","-17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-27","12.97","8","-14"
