"Sale Date"	"Sale Price"	"sale_reason"	"sale_instrument"	"sale_warning"	"sitetype"	"addr_full"	"zip5"	"ctyname"	"postalctyn"	"lon"	"lat"	"building_grade"	"square_feet_total_living"	"bedrooms"	"bath_full_count"	"bath_half_count"	"bath_3qtr_count"	"year_built"	"year_renovated"	"current_zoning"	"sq_ft_lot"	"prop_type"	"present_use"	"residuals"	"standardized.residuals"	"studentized.residuals"	"cooks.distance"	"dfbeta.(Intercept)"	"dfbeta.bedrooms"	"dfbeta.bath_full_count"	"dffit"	"leverage"	"covariance.ratios"
2008-06-12	 645000	 1	 3	NA	"R1"	"17706 NE 134TH PL"	98052	NA	"REDMOND"	-122	48	 8	 2500	 3	2	1	0	1980	   0	"R6"	  35002	"R"	  2	  -17188	-0.04503	-0.04503	0.0000000827507	   -3.0304	    1.1008	   -1.1883	-0.0004982	0.00012	1.00
2008-06-12	 407500	 1	 3	"45"	"R2"	"13402 NE 89TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1400	 2	1	1	0	1986	   0	"R5"	   1920	"R"	  2	  -22921	-0.06005	-0.06005	0.0000004172626	  -16.1232	    2.9012	    2.3646	-0.0011188	0.00035	1.00
2008-06-13	 829500	 1	 3	NA	"R1"	"10822 179TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3750	 5	3	1	0	1992	   0	"R5"	  10400	"R"	  2	 -131445	-0.34440	-0.34439	0.0000188613634	   85.7663	  -14.5973	  -25.1618	-0.0075220	0.00048	1.00
2008-06-13	 769000	 1	 3	NA	"R1"	"22808 NE 100TH PL"	98053	NA	"REDMOND"	-122	48	 8	 3170	 4	2	1	0	2002	   0	"URPSO"	  10441	"R"	  2	   39822	 0.10432	 0.10431	0.0000003878237	   -4.9894	    1.9318	    0.7598	 0.0010786	0.00011	1.00
2008-06-13	 560000	 1	 3	NA	"R1"	"11331 179TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2020	 4	2	1	0	2002	   0	"R4"	   4694	"R"	  2	 -169178	-0.44319	-0.44317	0.0000069998417	   21.1970	   -8.2072	   -3.2279	-0.0045824	0.00011	1.00
2008-06-13	 510000	 1	 3	NA	"R1"	"9539 172ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3300	 4	2	0	1	1978	   0	"R5"	  12168	"R"	  2	 -219178	-0.57417	-0.57415	0.0000117488087	   27.4617	  -10.6329	   -4.1818	-0.0059367	0.00011	1.00
2008-06-16	1250000	 1	 3	NA	"R1"	"23109 NE 123RD ST"	98053	NA	"REDMOND"	-122	48	 9	 2690	 3	2	0	1	2002	   0	"URPSO"	   7525	"R"	  2	  587812	 1.53986	 1.53995	0.0000967819572	  103.6348	  -37.6460	   40.6398	 0.0170404	0.00012	1.00
2008-06-16	 972950	 1	 3	NA	"R1"	"15432 NE 106TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 4180	 5	2	0	2	2007	   0	"R4/C"	   5585	"R"	  2	  176781	 0.46315	 0.46314	0.0000226350353	  -75.4821	   28.4798	   -5.4773	 0.0082402	0.00032	1.00
2008-06-16	 687500	 1	 3	NA	"R1"	"9914 181ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2770	 4	2	1	0	1989	   0	"R4"	   7825	"R"	  2	  -41678	-0.10918	-0.10918	0.0000004248360	    5.2221	   -2.0219	   -0.7952	-0.0011289	0.00011	1.00
2008-06-16	 650000	 1	 3	NA	"R1"	"3819 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2020	 3	1	0	1	1979	   0	"R4"	  11659	"R"	  2	  152589	 0.39975	 0.39973	0.0000110006089	   61.2943	   -2.1344	  -23.3779	 0.0057445	0.00021	1.00
2008-06-16	 500000	 1	 3	NA	"R1"	"10215 161ST PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1390	 3	2	0	0	1977	   0	"R6"	   7800	"R"	  2	 -162188	-0.42488	-0.42486	0.0000073680977	  -28.5948	   10.3872	  -11.2133	-0.0047014	0.00012	1.00
2008-06-17	 657000	 1	 3	NA	"R1"	"14155 174TH PL NE"	98052	NA	"REDMOND"	-122	48	 8	 2810	 5	2	1	0	1986	   0	"R6"	  13447	"R"	  2	 -139169	-0.36461	-0.36460	0.0000140279207	   59.4224	  -22.4204	    4.3119	-0.0064870	0.00032	1.00
2008-06-17	 420000	 1	 3	NA	"R2"	"15827 NE 67TH PL"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1730	 3	1	0	1	1978	   0	"R4"	   6311	"R"	  2	  -77411	-0.20280	-0.20279	0.0000028312881	  -31.0960	    1.0828	   11.8601	-0.0029143	0.00021	1.00
2008-06-17	 240000	 1	 3	NA	"R1"	"20628 NE 75TH PL"	98053	NA	"REDMOND"	-122	48	 6	 1180	 3	1	0	0	1969	   0	"RA5"	  13456	"R"	  2	 -257411	-0.67436	-0.67434	0.0000313061020	 -103.4014	    3.6007	   39.4377	-0.0096909	0.00021	1.00
2008-06-18	 850000	 1	 3	NA	"R1"	"15729 NE 119TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3760	 4	2	1	1	2004	   0	"R4"	   6234	"R"	  2	  120822	 0.31651	 0.31650	0.0000035701534	  -15.1382	    5.8613	    2.3052	 0.0032726	0.00011	1.00
2008-06-18	 711950	 1	 3	NA	"R1"	"18316 NE 111TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3230	 3	2	1	0	2008	   0	"R6"	   3935	"R"	  2	   49762	 0.13036	 0.13035	0.0000006936049	    8.7733	   -3.1870	    3.4404	 0.0014424	0.00012	1.00
2008-06-19	2189000	 1	 3	NA	"R1"	"7607 224TH AVE NE"	98053	NA	"REDMOND"	-122	48	12	 7360	 6	3	1	1	1991	   0	"RA5"	 287060	"R"	  2	 1161064	 3.04263	 3.04361	0.0025057977965	-1108.2520	  259.7588	  164.1695	 0.0867308	0.00081	1.00
2008-06-19	 775000	 1	 3	NA	"R1"	"25828 NE 30TH CT"	98053	NA	"REDMOND"	-122	48	10	 3680	 4	2	1	0	1998	   0	"RA5"	  89424	"R"	  2	   45822	 0.12004	 0.12003	0.0000005134966	   -5.7412	    2.2229	    0.8743	 0.0012411	0.00011	1.00
2008-06-19	 769000	 1	 3	NA	"R1"	"16579 NE 120TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2920	 4	2	1	0	2008	   0	"R4"	   5600	"R"	  2	   39822	 0.10432	 0.10431	0.0000003878237	   -4.9894	    1.9318	    0.7598	 0.0010786	0.00011	1.00
2008-06-19	 637000	 1	 3	NA	"R1"	"18106 NE 27TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2420	 4	1	1	1	1967	   0	"R3"	   7800	"R"	  2	   72598	 0.19020	 0.19019	0.0000035106791	    7.2655	    7.1572	  -14.7583	 0.0032452	0.00029	1.00
2008-06-19	 545000	 1	 3	NA	"R1"	"2515 248TH PL NE"	98074	"SAMMAMISH"	"REDMOND"	-122	48	 8	 1970	 4	2	1	0	2002	   0	"R4"	   6600	"R"	  2	 -184178	-0.48248	-0.48247	0.0000082961341	   23.0764	   -8.9349	   -3.5141	-0.0049887	0.00011	1.00
2008-06-19	 530000	 1	 3	NA	"R1"	"11570 179TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2020	 4	2	1	0	2001	   0	"R4"	   4228	"R"	  2	 -199178	-0.52177	-0.52176	0.0000097024817	   24.9558	   -9.6626	   -3.8002	-0.0053950	0.00011	1.00
2008-06-19	 425000	 1	 3	NA	"R1"	"4010 266TH AVE NE"	98053	NA	"REDMOND"	-122	48	 7	 1400	 3	1	0	1	1985	   0	"RA5"	  39190	"R"	  2	  -72411	-0.18970	-0.18969	0.0000024773547	  -29.0875	    1.0129	   11.0941	-0.0027261	0.00021	1.00
2008-06-20	 665000	 1	 3	NA	"R1"	"19133 NE 65TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2600	 4	2	1	0	2004	   0	"R12"	   4320	"R"	  2	  -64178	-0.16812	-0.16812	0.0000010073413	    8.0412	   -3.1134	   -1.2245	-0.0017383	0.00011	1.00
2008-06-20	 652893	 1	 3	NA	"R1"	"13019 243RD PL NE"	98053	NA	"REDMOND"	-122	48	 8	 1920	 2	2	0	0	2008	   0	"URPSO"	   5524	"R"	  2	   57695	 0.15116	 0.15115	0.0000027661517	   27.5797	  -10.1916	    6.8786	 0.0028806	0.00036	1.00
2008-06-20	 634080	 1	 3	NA	"R1"	"13022 242ND PL NE"	98053	NA	"REDMOND"	-122	48	 8	 2320	 3	2	1	0	2008	   0	"URPSO"	   6775	"R"	  2	  -28108	-0.07363	-0.07363	0.0000002212990	   -4.9556	    1.8002	   -1.9433	-0.0008148	0.00012	1.00
2008-06-20	 517000	 1	 3	NA	"R1"	"8010 138TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2960	 4	1	0	2	1973	   0	"R4"	   9660	"R"	  2	  -47402	-0.12419	-0.12418	0.0000014966899	   -4.7439	   -4.6732	    9.6362	-0.0021189	0.00029	1.00
2008-06-20	 450000	 1	 3	NA	"R1"	"10159 223RD PL NE"	98053	NA	"REDMOND"	-122	48	 7	 1690	 3	2	1	0	2001	   0	"URPSO"	   3669	"R"	  2	 -212188	-0.55586	-0.55584	0.0000126112896	  -37.4101	   13.5894	  -14.6701	-0.0061508	0.00012	1.00
2008-06-22	 610000	 1	 3	NA	"R1"	"5104 243RD AVE NE"	98053	NA	"REDMOND"	-122	48	 9	 2310	 4	2	1	0	1987	   0	"RA2.5"	  41479	"R"	  2	 -119178	-0.31220	-0.31219	0.0000034737104	   14.9323	   -5.7816	   -2.2739	-0.0032281	0.00011	1.00
2008-06-23	 817000	 1	 3	NA	"R1"	"15732 NE 119TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3520	 4	2	0	1	2005	   0	"R4"	   7000	"R"	  2	   87822	 0.23006	 0.23005	0.0000018862544	  -11.0035	    4.2604	    1.6756	 0.0023787	0.00011	1.00
2008-06-24	 959970	 1	 3	NA	"R1"	"17508 NE 119TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3600	 4	2	1	1	2007	   0	"R4"	   6300	"R"	  2	  230792	 0.60459	 0.60457	0.0000130268047	  -28.9167	   11.1962	    4.4034	 0.0062513	0.00011	1.00
2008-06-24	 927068	 1	 3	NA	"R1"	"23625 NE TWINBERRY WAY"	98053	NA	"REDMOND"	-122	48	 9	 3360	 3	2	1	0	2007	   0	"URPSO"	  10646	"R"	  2	  264880	 0.69389	 0.69388	0.0000196524059	   46.7000	  -16.9641	   18.3131	 0.0076782	0.00012	1.00
2008-06-24	 698500	 1	 3	NA	"R1"	"10731 177TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 2530	 4	2	1	0	1993	   0	"R5"	   7501	"R"	  2	  -30678	-0.08037	-0.08036	0.0000002301787	    3.8438	   -1.4883	   -0.5853	-0.0008310	0.00011	1.00
2008-06-24	 683866	 1	 3	NA	"R1"	"24258 NE 131ST TER"	98053	NA	"REDMOND"	-122	48	 8	 2310	 3	2	1	0	2008	   0	"URPSO"	   5976	"R"	  2	   21678	 0.05679	 0.05679	0.0000001316296	    3.8220	   -1.3883	    1.4988	 0.0006284	0.00012	1.00
2008-06-24	 485000	 1	 3	NA	"R2"	"8327 233RD PL NE"	98053	NA	"REDMOND"	-122	48	 7	 1690	 3	2	1	0	2005	   0	"URPSO"	   2870	"R"	  2	 -177188	-0.46417	-0.46416	0.0000087940012	  -31.2393	   11.3479	  -12.2503	-0.0051362	0.00012	1.00
2008-06-25	 750623	 1	 3	NA	"R1"	"24270 NE 131ST TER"	98053	NA	"REDMOND"	-122	48	 8	 2170	 2	2	1	0	2008	   0	"URPSO"	   8678	"R"	  2	  155425	 0.40721	 0.40720	0.0000200742015	   74.2969	  -27.4550	   18.5304	 0.0077601	0.00036	1.00
2008-06-25	 680000	 1	 3	NA	"R1"	"18201 NE 110TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2600	 4	2	1	0	2008	   0	"R6"	   5041	"R"	  2	  -49178	-0.12883	-0.12882	0.0000005914906	    6.1618	   -2.3858	   -0.9383	-0.0013320	0.00011	1.00
2008-06-25	 400000	 1	 3	NA	"R1"	"9804 223RD AVE NE"	98053	NA	"REDMOND"	-122	48	 7	 1440	 3	2	1	0	2002	   0	"URPSO"	   3546	"R"	  2	 -262188	-0.68684	-0.68683	0.0000192549959	  -46.2254	   16.7917	  -18.1270	-0.0076002	0.00012	1.00
2008-06-26	 759950	 1	 3	NA	"R1"	"14732 NE 73RD WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3170	 4	2	1	0	2008	   0	"R5"	   3862	"R"	  2	   30772	 0.08061	 0.08061	0.0000002315777	   -3.8555	    1.4928	    0.5871	 0.0008335	0.00011	1.00
2008-06-26	 700000	 1	 3	NA	"R1"	"14401 NE 61ST ST"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2270	 4	2	1	0	1986	   0	"R5"	   7665	"R"	  2	  -29178	-0.07644	-0.07643	0.0000002082201	    3.6559	   -1.4155	   -0.5567	-0.0007903	0.00011	1.00
2008-06-26	 695000	 1	 3	NA	"R1"	"11929 179TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2980	 5	2	0	1	2006	   0	"R4"	   5603	"R"	  2	 -101169	-0.26505	-0.26504	0.0000074131510	   43.1971	  -16.2985	    3.1346	-0.0047157	0.00032	1.00
2008-06-26	 610000	 1	 3	NA	"R1"	"9922 181ST AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2590	 4	2	1	0	1989	   0	"R4"	   7598	"R"	  2	 -119178	-0.31220	-0.31219	0.0000034737104	   14.9323	   -5.7816	   -2.2739	-0.0032281	0.00011	1.00
2008-06-27	 818000	 1	 3	NA	"R1"	"21935 NE 73RD ST"	98053	NA	"REDMOND"	-122	48	10	 3280	 4	3	0	0	1997	   0	"RA5"	  32663	"R"	  2	  -75955	-0.19900	-0.19899	0.0000048511308	   26.6404	    0.1173	  -18.3410	-0.0038147	0.00037	1.00
2008-06-27	 670000	 1	 3	"51"	"R1"	"4056 172ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3030	 3	2	1	0	1979	   0	"R4"	  13872	"R"	  2	    7812	 0.02046	 0.02046	0.0000000170937	    1.3773	   -0.5003	    0.5401	 0.0002264	0.00012	1.00
2008-06-27	 659950	 1	 3	NA	"R1"	"18200 NE 110TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2510	 3	2	1	0	2008	   0	"R6"	   5246	"R"	  2	   -2238	-0.00586	-0.00586	0.0000000014030	   -0.3946	    0.1433	   -0.1547	-0.0000649	0.00012	1.00
2008-06-27	 639000	 1	 3	NA	"R1"	"6815 153RD AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3240	 4	1	1	1	1968	   0	"R5"	   9826	"R"	  2	   74598	 0.19544	 0.19543	0.0000037067744	    7.4656	    7.3544	  -15.1649	 0.0033346	0.00029	1.00
2008-06-27	 573639	 1	 3	NA	"R1"	"23759 NE TWINBERRY WAY"	98053	NA	"REDMOND"	-122	48	 8	 1350	 2	2	0	0	2008	   0	"URPSO"	   5982	"R"	 29	  -21559	-0.05648	-0.05648	0.0000003862235	  -10.3055	    3.8082	   -2.5703	-0.0010764	0.00036	1.00
2008-06-27	 429500	 1	 3	NA	"R1"	"15720 NE 53RD ST"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1360	 3	1	0	1	1966	   0	"R5"	   8400	"R"	  2	  -67911	-0.17791	-0.17791	0.0000021790126	  -27.2798	    0.9500	   10.4046	-0.0025567	0.00021	1.00
2008-06-27	 386500	 8	 3	NA	"R1"	"7842 132ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1340	 3	1	1	0	1963	   0	"R4"	  10088	"R"	  2	 -110911	-0.29056	-0.29055	0.0000058120087	  -44.5528	    1.5514	   16.9926	-0.0041755	0.00021	1.00
2008-06-30	 700000	 1	 3	NA	"R1"	"18235 NE 111TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2580	 4	2	1	0	2008	   0	"R6"	   4058	"R"	  2	  -29178	-0.07644	-0.07643	0.0000002082201	    3.6559	   -1.4155	   -0.5567	-0.0007903	0.00011	1.00
2008-06-30	 520000	 1	 3	NA	"R1"	"10161 224TH AVE NE"	98053	NA	"REDMOND"	-122	48	 7	 2510	 3	2	1	0	2001	   0	"URPSO"	   5125	"R"	  2	 -142188	-0.37248	-0.37247	0.0000056629650	  -25.0686	    9.1063	   -9.8305	-0.0041216	0.00012	1.00
2008-06-30	 507750	 1	 3	NA	"R1"	"27419 NE 22ND ST"	98053	NA	"REDMOND"	-122	48	 7	 1830	 3	1	1	0	1981	   0	"RA5"	 217800	"R"	  2	   10339	 0.02708	 0.02708	0.0000000504996	    4.1529	   -0.1446	   -1.5839	 0.0003892	0.00021	1.00
2008-07-01	3175000	 1	 3	"45"	"R1"	"23541 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   2628	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23525 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	2	0	0	2008	   0	"URPSO"	   2628	"R"	  2	 2579802	 6.75900	 6.77078	0.0055305402253	 1233.2049	 -455.7075	  307.5732	 0.1290328	0.00036	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11070 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1600	 3	2	1	0	2009	   0	"URPSO"	   6451	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11030 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1740	 3	2	1	0	2008	   0	"URPSO"	   3833	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11019 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1710	 3	2	1	0	2008	   0	"URPSO"	   4846	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11027 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1740	 3	2	0	0	2008	   0	"URPSO"	   4862	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11031 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1710	 3	2	1	0	2008	   0	"URPSO"	   4710	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11035 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1460	 3	2	0	0	2008	   0	"URPSO"	   4350	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11043 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1820	 3	2	1	0	2009	   0	"URPSO"	   4622	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11049 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1840	 3	2	1	0	2008	   0	"URPSO"	   4697	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11061 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1840	 3	2	0	0	2008	   0	"URPSO"	   5125	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11073 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1600	 3	2	1	0	2008	   0	"URPSO"	   5481	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11087 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1840	 3	2	1	0	2008	   0	"URPSO"	   5680	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11093 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1600	 3	2	1	0	2008	   0	"URPSO"	   5277	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23518 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   2807	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23526 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   2482	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23558 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   2482	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23553 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   2828	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23549 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   2628	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23533 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   2628	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23517 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	2	0	0	2008	   0	"URPSO"	   3940	"R"	  2	 2579802	 6.75900	 6.77078	0.0055305402253	 1233.2049	 -455.7075	  307.5732	 0.1290328	0.00036	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11062 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1460	 3	2	0	0	2008	   0	"URPSO"	   4093	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11054 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1710	 3	2	1	0	2008	   0	"URPSO"	   4041	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11048 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1460	 3	2	0	0	2008	   0	"URPSO"	   3989	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11042 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1740	 3	2	1	0	2008	   0	"URPSO"	   3937	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11038 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1710	 3	2	1	0	2008	   0	"URPSO"	   3885	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11022 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1710	 3	2	1	0	2008	   0	"URPSO"	   3781	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11057 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1840	 3	2	1	0	2008	   0	"URPSO"	   4910	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11067 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1840	 3	2	1	0	2008	   0	"URPSO"	   5340	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"11079 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1820	 3	2	1	0	2009	   0	"URPSO"	   6952	"R"	  2	 2512812	 6.58270	 6.59356	0.0017686323792	  443.0242	 -160.9314	  173.7292	 0.0729618	0.00012	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23502 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   3170	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23510 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   3140	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
2008-07-01	3175000	 1	 3	"45"	"R1"	"23534 NE 111TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1290	 2	1	0	0	2008	   0	"URPSO"	   2482	"R"	  2	 2744579	 7.19065	 7.20487	0.0059825963708	 1930.5995	 -347.3890	 -283.1353	 0.1342343	0.00035	0.99
